pid,turkid,item,sd_item_one,sd_item_two,mean_item_one,mean_item_two,sd_focal,sd_other,mean_focal,mean_other,value_id,value
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,12,13
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,13,13
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,14,13
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,15,13
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,16,13
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,17,13
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,18,13
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,19,15
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,20,15
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,21,15
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,22,17
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,23,17
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,24,17
289,AEOABZVWCR0WZ,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,25,19
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,0,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,1,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,2,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,3,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,4,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,5,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,6,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,7,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,8,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,9,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,10,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,11,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,12,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,13,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,14,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,15,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,16,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,17,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,18,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,19,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,20,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,21,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,22,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,23,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,24,35
314,A3DALEBH22IJ5X,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,25,35
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,0,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,1,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,2,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,3,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,4,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,5,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,6,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,7,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,8,1
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,9,3
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,10,3
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,11,3
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,12,3
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,13,3
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,14,3
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,15,5
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,16,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,17,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,18,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,19,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,20,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,21,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,22,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,23,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,24,7
317,AZV195E9JW7ZH,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,25,9
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,0,3
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,1,5
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,2,5
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,3,7
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,4,7
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,5,7
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,6,9
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,7,9
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,8,9
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,9,11
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,10,11
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,11,11
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,12,11
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,13,11
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,14,13
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,15,13
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,16,13
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,17,13
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,18,15
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,19,15
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,20,15
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,21,17
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,22,17
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,23,17
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,24,19
295,AP6MF3NZVUW5C,item_two,High,High,38.0,12.0,High,High,12.0,38.0,25,21
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,0,7
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,1,9
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,2,9
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,3,9
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,4,9
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,5,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,6,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,7,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,8,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,9,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,10,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,11,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,12,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,13,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,14,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,15,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,16,11
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,17,13
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,18,13
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,19,13
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,20,13
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,21,13
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,22,13
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,23,15
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,24,15
276,A39YK9DDIKBCH,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,25,15
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,0,3
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,1,7
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,2,7
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,3,9
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,4,9
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,5,9
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,6,9
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,7,11
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,8,11
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,9,11
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,10,11
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,11,11
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,12,11
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,13,11
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,14,13
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,15,13
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,16,13
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,17,13
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,18,15
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,19,15
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,20,15
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,21,17
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,22,17
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,23,19
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,24,19
290,A3I3JQX0P2F0K3,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,25,25
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,0,9
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,1,11
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,2,11
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,3,11
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,4,11
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,5,11
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,6,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,7,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,8,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,9,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,10,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,11,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,12,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,13,13
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,14,15
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,15,15
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,16,15
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,17,15
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,18,15
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,19,15
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,20,17
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,21,17
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,22,17
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,23,17
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,24,17
288,A1QQSJYBX8AVQ5,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,25,17
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,0,13
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,1,13
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,2,15
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,3,15
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,4,15
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,5,17
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,6,19
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,7,21
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,8,21
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,9,21
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,10,21
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,11,23
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,12,23
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,13,23
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,14,23
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,15,25
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,16,27
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,17,29
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,18,29
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,19,29
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,20,29
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,21,29
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,22,29
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,23,31
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,24,33
321,A3QDFV8LK9A1HX,item_two,High,Low,38.0,12.0,Low,High,12.0,38.0,25,37
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,0,13
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,1,15
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,2,15
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,3,15
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,4,17
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,5,17
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,6,17
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,7,19
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,8,19
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,9,19
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,10,21
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,11,23
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,12,23
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,13,25
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,14,25
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,15,27
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,16,29
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,17,29
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,18,31
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,19,31
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,20,31
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,21,33
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,22,33
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,23,33
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,24,33
322,A2ID4B3JMUWAP7,item_two,Low,High,38.0,12.0,High,Low,12.0,38.0,25,33
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,0,9
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,1,9
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,2,9
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,3,9
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,4,9
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,5,11
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,6,11
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,7,11
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,8,11
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,9,11
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,10,11
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,11,11
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,12,13
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,13,13
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,14,13
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,15,13
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,16,15
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,17,15
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,18,15
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,19,15
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,20,15
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,21,17
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,22,17
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,23,17
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,24,17
184,A1L7HLYPVQNKFS,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,25,17
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,0,7
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,1,7
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,2,7
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,3,7
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,4,9
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,5,9
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,6,9
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,7,9
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,8,9
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,9,9
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,10,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,11,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,12,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,13,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,14,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,15,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,16,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,17,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,18,11
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,19,13
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,20,13
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,21,13
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,22,13
320,A1153ZIEQX0ZJ8,item_two,Low,Low,38.0,12.0,Low,Low,12.0,38.0,23,13
